"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","down_in_daf.16_SVIP"
"WBGene00002193",80.4924790600176,-0.583239072957809,0.222338806329366,-2.62319962307352,0.00871082178234257,0.0138470438544576,TRUE,TRUE
"WBGene00002196",3634.7321931802,-0.870332499985152,0.0419180592845979,-20.7627097923625,9.41075924324965e-96,5.97483702407527e-95,TRUE,TRUE
"WBGene00002199",595.745433129705,1.23666970764862,0.0931062232983179,13.282352820673,2.930396513884e-40,1.15756170562542e-39,TRUE,FALSE
"WBGene00002201",4571.5776452176,0.8120430117707,0.0379560183146436,21.3943149947689,1.50930277924447e-101,1.01173837020167e-100,TRUE,FALSE
"WBGene00002202",3434.85847082365,-2.48196812249976,0.0474451716734419,-52.3123435948926,0,0,TRUE,TRUE
"WBGene00002203",330.083956483022,-1.23369695399823,0.114058879069414,-10.8163166608662,2.88125266575951e-27,9.63397371057057e-27,TRUE,TRUE
"WBGene00002207",303.410188433031,-3.32515869606019,0.145913145186441,-22.7886164184279,5.94646942143208e-115,4.42354176606709e-114,TRUE,TRUE
"WBGene00002210",191.916904206509,-1.02018269761079,0.143536802142812,-7.10746430449074,1.18194291620274e-12,2.93599649929085e-12,TRUE,TRUE
"WBGene00002211",35.975116288362,1.19680026368191,0.331134061383622,3.61424692670141,0.000301221879554185,0.00053828042507068,TRUE,FALSE
"WBGene00002212",14.5639508504365,-1.79927989251473,0.564805864227004,-3.1856607844843,0.00144423826943587,0.00246053240633926,TRUE,TRUE
"WBGene00002213",176.777893602407,0.606200180802795,0.146055098267834,4.15048969869682,3.31764700429556e-05,6.34109611598647e-05,TRUE,FALSE
"WBGene00002214",7901.49168637694,0.164044040390858,0.0358504192581296,4.57579140733923,4.74423075284479e-06,9.42344132996533e-06,TRUE,FALSE
"WBGene00002215",534.664272728404,-0.285701809930104,0.0926365892939689,-3.08411408610339,0.00204159289149135,0.00343920437793112,TRUE,TRUE
"WBGene00002216",607.018492179893,0.191995850160643,0.0815978400406226,2.35295260346425,0.0186250079304646,0.0287164007086363,TRUE,FALSE
"WBGene00002217",177.678716837105,-0.596784670166243,0.156590962741406,-3.81110544132595,0.000138346736550953,0.000254361913264942,TRUE,TRUE
"WBGene00002218",10.2069819697068,2.63702627141894,0.729096225342535,3.61684257819336,0.000298218545783545,0.00053314017351265,TRUE,FALSE
"WBGene00002219",1829.03380942941,-2.18775211658733,0.0568944771835801,-38.4528028885504,0,0,TRUE,TRUE
"WBGene00002220",244.346020787327,0.578561245120782,0.12937534106472,4.47195918758087,7.75062216846643e-06,1.52866564871255e-05,TRUE,FALSE
"WBGene00002221",1215.75052022463,-0.243585888185007,0.0643367878559384,-3.7861058393285,0.000153026517520923,0.000280493001805687,TRUE,TRUE
"WBGene00002223",3068.93681337902,0.909115831872958,0.0474658595584852,19.1530468494474,9.12862425639851e-82,5.17781481101794e-81,TRUE,FALSE
"WBGene00002225",3326.84505916533,-1.18491972378009,0.0438442226870694,-27.025675246594,7.37942351484734e-161,7.34969597936099e-160,TRUE,TRUE
"WBGene00002226",4232.28371729226,-0.327687655890993,0.0387309246284629,-8.46062052570205,2.65958516065877e-17,7.42739962142777e-17,TRUE,TRUE
"WBGene00002228",2715.23172425054,-0.65449295691827,0.0472667568183491,-13.8467921425951,1.33021220727422e-43,5.49742567077044e-43,TRUE,TRUE
"WBGene00002229",2861.18722448137,-2.34985552687292,0.0491143634496611,-47.8445685096043,0,0,TRUE,TRUE
"WBGene00002231",2796.75062761064,0.131188362571954,0.0444424777747846,2.95186877826121,0.00315857127896118,0.00523274540223644,TRUE,FALSE
"WBGene00002232",549.442231655317,1.32840065045326,0.0900522945618604,14.7514358952923,3.01187690885065e-49,1.30577841001232e-48,TRUE,FALSE
"WBGene00002233",30.0832307559346,1.17070930524322,0.37785279620828,3.0983211372026,0.00194620409696047,0.00328641856951582,TRUE,FALSE
"WBGene00002234",194.276765596226,1.09298420941489,0.149240598736115,7.32363859882046,2.41336089349893e-13,6.0957667279904e-13,TRUE,FALSE
"WBGene00002238",7238.96342881899,-1.69280171158638,0.0388879276936444,-43.5302627828904,0,0,TRUE,TRUE
"WBGene00002239",337.606925664932,1.08100611051134,0.111817858735198,9.66756225471397,4.14124770527488e-22,1.27982824303458e-21,TRUE,FALSE
"WBGene00002240",724.097064692684,-0.992146152567355,0.0784707251516479,-12.6435196138431,1.21491302635131e-36,4.62525312477767e-36,TRUE,TRUE
"WBGene00002241",3160.3663108509,0.120434856449892,0.0418641627436572,2.87680078991045,0.0040172911992961,0.00658528662661525,TRUE,FALSE
"WBGene00002242",33.8214200989375,1.89052855336443,0.367944102747414,5.13808629965252,2.77550422552466e-07,5.8679297081892e-07,TRUE,FALSE
"WBGene00002244",3160.14831520856,-1.78340111213005,0.0459087796302628,-38.8466242512455,0,0,TRUE,TRUE
"WBGene00002245",1956.17375031518,-0.461876265648951,0.0504766633913636,-9.15029311798719,5.6779275007798e-20,1.67940389062474e-19,TRUE,TRUE
"WBGene00002247",845.82546597751,0.778202111366219,0.0717869883681638,10.8404340265002,2.21418079708814e-27,7.42121362851791e-27,TRUE,FALSE
"WBGene00002248",507.930562173158,1.84381840266153,0.101586031558269,18.1503143136753,1.27668248285492e-73,6.71576530092522e-73,TRUE,FALSE
"WBGene00002249",2701.52494585929,-1.18122740565773,0.048156044318212,-24.5291618608093,7.21828481938227e-133,5.98391540352341e-132,TRUE,TRUE
"WBGene00002250",3792.5165250753,-1.64557272705853,0.0416912809800845,-39.4704285494276,0,0,TRUE,TRUE
"WBGene00002253",1253.61987694477,0.354989716477443,0.0617906542056216,5.74503897136514,9.18998180304854e-09,2.03720957374541e-08,TRUE,FALSE
"WBGene00002254",7897.07206014433,1.10435859589702,0.0389957176686299,28.3199967053157,1.96063261103158e-176,2.16287109295689e-175,TRUE,FALSE
"WBGene00002255",1405.69840969443,0.791646129161062,0.0596579281997417,13.2697556393601,3.46709475284606e-40,1.36571689280337e-39,TRUE,FALSE
"WBGene00002256",2918.17965912697,0.362196541023846,0.0477040726817282,7.59257062683825,3.13620438116351e-14,8.12667510112837e-14,TRUE,FALSE
"WBGene00002257",586.602500031172,-1.08554355029622,0.0891477350803687,-12.1769055525368,4.12642817991868e-34,1.51602951400334e-33,TRUE,TRUE
"WBGene00002258",4063.31535262306,-0.492865073097647,0.0432560660769142,-11.3941261376214,4.47295209388959e-30,1.55498905298742e-29,TRUE,TRUE
"WBGene00002259",545.683818765115,-0.706162549530977,0.0896180345424733,-7.87969244288995,3.28187876633287e-15,8.74682083379648e-15,TRUE,TRUE
"WBGene00002260",21.8430878039813,-2.24363015433737,0.464788181490059,-4.82720999304359,1.38459102552884e-06,2.84152152358287e-06,TRUE,TRUE
"WBGene00002261",246.851605796954,-0.724651489577117,0.127366108494258,-5.68951582288304,1.2740008494298e-08,2.81378117191457e-08,TRUE,TRUE
"WBGene00002262",804.636463442311,-0.805115828635801,0.0751273434494825,-10.7166817255715,8.49982553812115e-27,2.82409223215203e-26,TRUE,TRUE
"WBGene00002263",1872.13149915898,-2.87347523500287,0.0600652443804957,-47.839233231122,0,0,TRUE,TRUE
"WBGene00002264",5088.58891924383,-2.10971772765642,0.0408798684547332,-51.607742573647,0,0,TRUE,TRUE
"WBGene00002265",2231.3771063649,-1.10040539905068,0.0484281123521347,-22.7224507750646,2.68785545610317e-114,1.97156308586416e-113,TRUE,TRUE
"WBGene00002266",246.299720310696,-1.38899693061888,0.132268961238606,-10.5013067133203,8.51925515337592e-26,2.7886627266074e-25,TRUE,TRUE
"WBGene00002267",1132.44753942245,0.559859138915828,0.0655913527899137,8.53556322750398,1.39474308069978e-17,3.91851949744732e-17,TRUE,FALSE
"WBGene00002268",3486.32096813898,0.377334706892749,0.0443507095024666,8.50797453131529,1.76998059548301e-17,4.95618150753837e-17,TRUE,FALSE
"WBGene00002269",5565.14131615841,-0.348654769757222,0.0408523124486595,-8.53451735921654,1.40741704121698e-17,3.95148552053105e-17,TRUE,TRUE
"WBGene00002270",22.4590266449784,0.997909908285893,0.447787518600474,2.22853444286429,0.0258448971798091,0.0391586527926236,TRUE,FALSE
"WBGene00002271",2404.24725212326,-0.317562445842903,0.0531833654487651,-5.97108594319461,2.35679542906412e-09,5.32273572722004e-09,TRUE,TRUE
"WBGene00002273",2190.08729984277,0.170898466331933,0.0483465537455873,3.53486346164914,0.000407985913866245,0.000722614747568406,TRUE,FALSE
"WBGene00002274",388.252097999078,0.630082715673686,0.102444276244374,6.15049213848381,7.72428874945876e-10,1.77211711866677e-09,TRUE,FALSE
"WBGene00002275",2077.14217343563,-0.508560290347778,0.0508990664734063,-9.99154455246229,1.65975110936789e-23,5.26485578314961e-23,TRUE,TRUE
"WBGene00002276",1537.02476922618,0.603273706502872,0.0556194688933492,10.8464485279364,2.07325324246491e-27,6.95441610381487e-27,TRUE,FALSE
"WBGene00002278",657.007272451453,0.76806137496558,0.0822342914116529,9.33991601047276,9.64105660852067e-21,2.89852367135997e-20,TRUE,FALSE
"WBGene00002280",1158.81746659388,-3.55296297904004,0.0829428811482946,-42.8362618931413,0,0,TRUE,TRUE
"WBGene00002295",215.589366617982,-1.94449390117884,0.155083024519734,-12.5384058455179,4.60159177051036e-36,1.73457311313498e-35,TRUE,TRUE
"WBGene00002297",1730.11242025388,-2.00278170339592,0.0591035396237458,-33.8859857826733,1.07162933368549e-251,1.81615245543553e-250,TRUE,TRUE
"WBGene00002299",924.682597887032,1.41968147818594,0.070780695740191,20.0574671291315,1.73709844609746e-89,1.0489978116304e-88,TRUE,FALSE
"WBGene00002324",760.530680807357,-0.290065825028255,0.0747950932396908,-3.87813976110306,0.000105258245063667,0.000195147950596645,TRUE,TRUE
"WBGene00002335",3990.21118273869,0.241772639372396,0.0446437892638312,5.41559404699259,6.10855533536211e-08,1.31865732278002e-07,TRUE,FALSE
"WBGene00002344",11390.6435881379,-0.754306549096187,0.0319471619005048,-23.611066029758,2.96671193953225e-123,2.29211218416435e-122,TRUE,TRUE
"WBGene00002348",91.3720203730872,-2.58165142153004,0.236839622396966,-10.9004202734412,1.1472614225898e-27,3.86373378136613e-27,TRUE,TRUE
"WBGene00002368",1244.53899806872,-1.65192148311002,0.0633150292898472,-26.0905112362463,4.67182099573681e-150,4.33458358611077e-149,TRUE,TRUE
"WBGene00002583",1472.15570009688,-1.26940373359762,0.0627312401675199,-20.2355912334549,4.75884711626966e-91,2.89456359329687e-90,TRUE,TRUE
"WBGene00002601",20.9761590438812,1.37951873017993,0.467494317628354,2.95087807094292,0.00316871977547608,0.00524748984094798,TRUE,FALSE
"WBGene00002632",367.156180996438,0.39046170140499,0.102851721153724,3.79635554004388,0.000146838864235762,0.000269503819381183,TRUE,FALSE
"WBGene00002637",2599.11859448484,-1.87331708204032,0.0533705965971861,-35.1001712830597,6.70032251657491e-270,1.21385584211915e-268,TRUE,TRUE
"WBGene00002694",3650.69261812373,0.155084926094902,0.0467565536031437,3.31685965161631,0.000910353346368761,0.00157005133967497,TRUE,FALSE
"WBGene00002696",1965.26690522705,-1.25856572074176,0.0534105589242133,-23.5639870859168,9.02428161448779e-123,6.93401382553787e-122,TRUE,TRUE
"WBGene00002717",1427.50053178104,-2.93161294022887,0.0703343234243896,-41.6811138217657,0,0,TRUE,TRUE
"WBGene00002783",1153.1145714886,-2.69784677314144,0.0830307613331088,-32.4921358039585,1.37709680880244e-231,2.05246024375769e-230,TRUE,TRUE
"WBGene00002804",2077.64391083865,0.116208255271626,0.0538355617118959,2.15857792835007,0.0308829266265092,0.0464072007905678,TRUE,FALSE
"WBGene00002827",59.1183826650023,0.597792467023043,0.264128014556812,2.26326793856417,0.0236191774306735,0.0360074900269016,TRUE,FALSE
"WBGene00002845",4741.00779054754,-2.78790109684225,0.051792730587823,-53.8280385143028,0,0,TRUE,TRUE
"WBGene00002850",5600.54292287894,0.422223071854553,0.0388381380061867,10.8713520660361,1.57844142360579e-27,5.30735144273212e-27,TRUE,FALSE
"WBGene00002855",6109.49118631242,0.921364773435259,0.0380779124305371,24.1968299894602,2.40241022291151e-129,1.92697140589639e-128,TRUE,FALSE
"WBGene00002879",3931.45228487826,0.332821252621431,0.0469749280758027,7.08508275061885,1.38961241366395e-12,3.44168590137277e-12,TRUE,FALSE
"WBGene00002889",1535.23045863595,-2.05147642717361,0.0653800301396405,-31.3777222615531,4.0745092054014e-216,5.56011759425393e-215,TRUE,TRUE
"WBGene00002891",3316.97523751014,-0.82828367915568,0.0443105220782211,-18.6927086458949,5.67569141268599e-78,3.0940247739973e-77,TRUE,TRUE
"WBGene00002915",314.747285514229,-3.2949249723137,0.160001859991955,-20.5930416838865,3.16840059071552e-94,1.9875802511608e-93,TRUE,TRUE
"WBGene00002957",1968.65860588446,-0.64900320184147,0.0508856528324316,-12.7541490718152,2.95584756342167e-37,1.12940248264193e-36,TRUE,TRUE
"WBGene00002974",50.5024780969308,1.97745087494375,0.307478849588937,6.43117690074413,1.26619692625737e-10,2.97308697265907e-10,TRUE,FALSE
"WBGene00002975",50.3362259866885,1.19364183801737,0.302319332695823,3.94828153189378,7.87142034628538e-05,0.000147168948912088,TRUE,FALSE
"WBGene00002978",6602.82711861576,-1.36647917877473,0.0409185173544742,-33.3951293234067,1.61338642989517e-244,2.60810121724977e-243,TRUE,TRUE
"WBGene00002979",234.792962311008,-0.849555602324976,0.129711087958396,-6.54959892555574,5.76918140380813e-11,1.36838992326217e-10,TRUE,TRUE
"WBGene00002980",11798.9401476202,0.180421005971887,0.0335583781555457,5.37633270403062,7.60182657835585e-08,1.63345997488904e-07,TRUE,FALSE
"WBGene00002981",2146.90544280024,0.353561899541992,0.0485121205068963,7.2881147195314,3.1432228318847e-13,7.91260488353812e-13,TRUE,FALSE
"WBGene00002985",8588.04783688554,1.43603833412928,0.0354472872388866,40.5119388812895,0,0,TRUE,FALSE
"WBGene00002986",1315.94789538743,1.01092550230437,0.0605871755610684,16.6854700345853,1.67185000175953e-62,8.04900980228555e-62,TRUE,FALSE
"WBGene00002989",84.0146155285754,1.00465300240403,0.221257056446832,4.54065971290479,5.60784792908654e-06,1.11073444137374e-05,TRUE,FALSE
"WBGene00002990",63.8643422288841,-1.48484563140148,0.271610012521568,-5.4668295090321,4.58156332061679e-08,9.93617679904664e-08,TRUE,TRUE
"WBGene00002992",1383.00011172916,0.457157700923938,0.0620185282158169,7.37130844726089,1.68961408048611e-13,4.28055936123153e-13,TRUE,FALSE
"WBGene00002994",3118.16163410912,-0.258669294083636,0.0431523348482425,-5.9943290436849,2.04327284773303e-09,4.6245965422843e-09,TRUE,TRUE
"WBGene00002996",2913.26455483252,0.500536144754745,0.0506185152533664,9.88840036594034,4.67437131234564e-23,1.47274232577127e-22,TRUE,FALSE
"WBGene00002998",1922.55325794579,0.181827823429388,0.0536902264638319,3.38660935900271,0.000707620675750268,0.00123407871376696,TRUE,FALSE
"WBGene00002999",324.647817069828,-0.905912768715319,0.116067737089584,-7.80503515818623,5.94849595766506e-15,1.57143485292685e-14,TRUE,TRUE
"WBGene00003001",99.9159311350043,0.980839559781712,0.204926596488258,4.7862970282528,1.6988657867248e-06,3.47123621857284e-06,TRUE,FALSE
"WBGene00003002",1756.44687201211,-2.23149624604726,0.0643185036057591,-34.694467702875,9.54692691439514e-264,1.66496820834866e-262,TRUE,TRUE
"WBGene00003003",88.5622303448272,-0.961968258656889,0.220334601303849,-4.36594276597665,1.26575622464937e-05,2.46409143686953e-05,TRUE,TRUE
"WBGene00003007",164.104779810788,0.427819715507711,0.160315145832274,2.66861694998742,0.00761642574907363,0.0121857013412092,TRUE,FALSE
"WBGene00003008",27.4050975839374,1.06787983402988,0.41811200848406,2.55405205390217,0.0106477336970392,0.0167674877214897,TRUE,FALSE
"WBGene00003009",5737.20423629576,0.515894916074355,0.037662430824721,13.6978656124269,1.0455269079276e-42,4.26635882914533e-42,TRUE,FALSE
"WBGene00003010",2858.6031237763,0.800996699535989,0.0484670698736417,16.5266169715699,2.360242755311e-61,1.12728412506501e-60,TRUE,FALSE
"WBGene00003011",1171.82975005463,1.26399206195354,0.0704035567639627,17.9535256463142,4.50383181457744e-72,2.34277291047884e-71,TRUE,FALSE
"WBGene00003012",1523.3046484013,-0.863369506641621,0.0586738625193611,-14.7147208240591,5.18598104262995e-49,2.24245661750758e-48,TRUE,TRUE
"WBGene00003014",3875.40552875578,0.524717371453592,0.0422453051696774,12.4207262640446,2.01721886094567e-35,7.52295552134398e-35,TRUE,FALSE
"WBGene00003015",80.896007088512,0.571564081575848,0.216130898957728,2.64452738748677,0.00818050863021928,0.0130435044661653,TRUE,FALSE
"WBGene00003019",297.853453964878,1.04962529717258,0.115374290408212,9.09756665422463,9.23782636015822e-20,2.71704577968824e-19,TRUE,FALSE
"WBGene00003020",6813.99984577438,1.01965261231653,0.0392293374096283,25.9920936637149,6.08394806286677e-149,5.61996345235803e-148,TRUE,FALSE
"WBGene00003021",1751.483720279,-0.914521616693487,0.0537629015406502,-17.0102727063943,6.89162436755404e-65,3.40770555492113e-64,TRUE,TRUE
"WBGene00003022",2317.56248265918,0.660436391654946,0.0492224495755315,13.4173816490281,4.78316113341241e-41,1.91099108780726e-40,TRUE,FALSE
"WBGene00003024",95.7412921762221,0.943584668158626,0.200083177117589,4.71596204014733,2.40571288452235e-06,4.87052565204598e-06,TRUE,FALSE
"WBGene00003025",1655.33006843715,-1.10234336196219,0.0617455683826239,-17.852995621179,2.7394012874881e-71,1.41445990310964e-70,TRUE,TRUE
"WBGene00003026",3538.99386912532,-4.23644060431002,0.0635714682572803,-66.6405971176362,0,0,TRUE,TRUE
"WBGene00003030",1681.88741142855,-1.03814562900128,0.0538872000835508,-19.2651618082152,1.05335647161301e-82,6.0234792519585e-82,TRUE,TRUE
"WBGene00003031",27.7568393759681,1.21906802572742,0.386507112553455,3.15406362815335,0.0016101397617045,0.00273431006805818,TRUE,FALSE
"WBGene00003033",14.1554724342243,1.80568778952336,0.574874043671281,3.14101464381973,0.0016836361388364,0.0028556588747092,TRUE,FALSE
"WBGene00003035",957.01273687643,-0.599200445589457,0.0694823064109546,-8.6237846228862,6.47768974394475e-18,1.83338249116497e-17,TRUE,TRUE
"WBGene00003036",4700.73096968066,-0.842556058288207,0.0404716415743767,-20.8184305235013,2.94680056295049e-96,1.89379247187781e-95,TRUE,TRUE
"WBGene00003037",3510.2712802067,1.17792163939179,0.0441074660077784,26.7057200516588,4.03921947172713e-157,3.89377051368558e-156,TRUE,FALSE
"WBGene00003040",581.173141646131,-1.84203165440301,0.0962755659173242,-19.1329091327787,1.34362619216492e-81,7.61086372731694e-81,TRUE,TRUE
"WBGene00003041",3650.78763324896,0.56926296334274,0.0468042458415249,12.1626351008884,4.91473381051707e-34,1.80249792370011e-33,TRUE,FALSE
"WBGene00003043",1093.80159015197,-1.65712831808322,0.0670143309684206,-24.7279692886006,5.35162314279856e-135,4.50758959302251e-134,TRUE,TRUE
"WBGene00003044",3241.33552562224,0.333809829268176,0.0489210728163859,6.82343640584202,8.88880999057424e-12,2.15827084866456e-11,TRUE,FALSE
"WBGene00003045",948.483792298701,1.22948695452099,0.0761345409868949,16.1488719651259,1.156574350786e-58,5.41926643963608e-58,TRUE,FALSE
"WBGene00003046",110.897461976367,0.790017317860645,0.194639177000617,4.05888131071445,4.9308366135749e-05,9.32267489287239e-05,TRUE,FALSE
"WBGene00003047",1157.53698639092,-2.19412624275106,0.074062004261767,-29.6255315343084,7.00973262499499e-193,8.53968296314607e-192,TRUE,TRUE
"WBGene00003048",688.193496980021,-2.73762504102658,0.0965527333644247,-28.3536772666373,7.54033086560518e-177,8.34000279687857e-176,TRUE,TRUE
"WBGene00003053",1404.74185419567,-1.15618660424766,0.0587049745020669,-19.6948659641605,2.386276792745e-86,1.40666498736427e-85,TRUE,TRUE
"WBGene00003055",764.016209067307,-0.63420999448338,0.0742963759816069,-8.53621709140144,1.3868767631411e-17,3.89902544179402e-17,TRUE,TRUE
"WBGene00003056",588.000518882196,1.06044675232436,0.0843176145010592,12.5768116021717,2.83232254270276e-36,1.07148979720789e-35,TRUE,FALSE
"WBGene00003057",88.1066208224673,1.01047262556471,0.229367726722577,4.4054699412306,1.05554789166171e-05,2.06731956600846e-05,TRUE,FALSE
"WBGene00003059",2288.64510654079,0.367980524220698,0.0481677367755664,7.63956434024029,2.17957969448682e-14,5.67230554546631e-14,TRUE,FALSE
"WBGene00003060",655.00360421824,-1.22320820084729,0.0932647694083329,-13.1154369287274,2.68629557962744e-39,1.04832872062898e-38,TRUE,TRUE
"WBGene00003061",2467.47862496755,-0.220211300625187,0.0547123513585671,-4.02489191484374,5.70014900516964e-05,0.00010724138884838,TRUE,TRUE
"WBGene00003062",2329.29171946411,-1.34766613711232,0.0541533403749875,-24.8861128008049,1.05185785583487e-136,9.05934132802037e-136,TRUE,TRUE
"WBGene00003063",6745.23154159401,0.192627165550505,0.036817793109144,5.2319041768602,1.67772720691234e-07,3.5685665236096e-07,TRUE,FALSE
"WBGene00003064",4218.54095313787,0.699438947656274,0.050801250865042,13.768144204055,3.96261913416571e-43,1.63123293054833e-42,TRUE,FALSE
"WBGene00003065",1817.44354078696,-0.680418785034546,0.0539473278824533,-12.6126503710642,1.79841669864351e-36,6.82813494525625e-36,TRUE,TRUE
"WBGene00003066",1737.16947883229,0.606700551615201,0.0559166697786458,10.8500837767505,1.99242643312544e-27,6.68863282621903e-27,TRUE,FALSE
"WBGene00003067",171.77180698512,-0.717811185680385,0.148678188932512,-4.82795217532691,1.37944209126633e-06,2.83233762070952e-06,TRUE,TRUE
"WBGene00003068",225.992996176769,-0.898654338839354,0.13414789971143,-6.69898180122447,2.09876726182597e-11,5.04352132730393e-11,TRUE,TRUE
"WBGene00003071",844.700992470597,1.06163427763439,0.0752083960684116,14.1159010580241,3.0311662718517e-45,1.27018861820466e-44,TRUE,FALSE
"WBGene00003072",272.576377958229,-0.673448469286035,0.120580859701942,-5.58503622341638,2.3365150843393e-08,5.12545558427875e-08,TRUE,TRUE
"WBGene00003073",10289.2316277976,0.933467603677063,0.0343131077612754,27.2044027655969,5.76086934066361e-163,5.82041678817528e-162,TRUE,FALSE
"WBGene00003074",2903.97593370447,1.75046888924229,0.0477259458888243,36.6775106630665,1.66766760033328e-294,3.65062860635456e-293,TRUE,FALSE
"WBGene00003076",2329.44110040083,-0.254526168324667,0.0549759549779479,-4.62977256923984,3.66067573706945e-06,7.34056303573612e-06,TRUE,TRUE
"WBGene00003077",1160.2101990018,-0.891156082069997,0.0659788373600897,-13.5066957486137,1.42787671511836e-41,5.74843470655409e-41,TRUE,TRUE
"WBGene00003078",2142.54497856287,-0.14016180902921,0.0606763779316845,-2.30998971604762,0.0208887234825018,0.0320537805027219,TRUE,TRUE
"WBGene00003079",405.481041428979,-0.355014391275701,0.106488529033842,-3.33382754458818,0.000856597498135491,0.00148220637491291,TRUE,TRUE
"WBGene00003080",976.065774245901,-0.19824683352685,0.0823424270578847,-2.40759035906832,0.0160581878474837,0.0249326056605001,TRUE,TRUE
"WBGene00003082",2278.99252914795,-0.547617215238669,0.0543404902522784,-10.0775170171695,6.94591690676745e-24,2.21331984527245e-23,TRUE,TRUE
"WBGene00003083",1262.67750367929,-1.60482457831435,0.0637890788382969,-25.1582968047324,1.14662866886103e-139,1.01672580067994e-138,TRUE,TRUE
"WBGene00003084",204.612524918542,-1.16409004537586,0.139427386333876,-8.34907743725686,6.87982221667459e-17,1.89488157121122e-16,TRUE,TRUE
"WBGene00003085",3513.85126611583,-2.1266444799783,0.0455994900690476,-46.6374618829749,0,0,TRUE,TRUE
"WBGene00003086",1536.52092997159,-1.73699640631951,0.0591615280881684,-29.3602356540025,1.76875241515442e-189,2.11796763558235e-188,TRUE,TRUE
"WBGene00003087",272.622051878922,-0.678842436710556,0.129117938119705,-5.2575377720267,1.45996914414402e-07,3.1132675356861e-07,TRUE,TRUE
"WBGene00003089",185.481126958136,1.28800360991923,0.152496268744319,8.44613196457116,3.01113303677075e-17,8.38131930698507e-17,TRUE,FALSE
"WBGene00003091",1689.93626474172,-0.458979634430407,0.0535329404867665,-8.57377962534803,1.00142969542406e-17,2.82294366858976e-17,TRUE,TRUE
"WBGene00003092",25.0316230323396,1.7191990687983,0.425964821280337,4.03601185569936,5.43674699417745e-05,0.000102515242783884,TRUE,FALSE
"WBGene00003093",5027.28050990108,-2.17587379178093,0.127592742811117,-17.0532723401204,3.30500926081767e-65,1.64389987257002e-64,TRUE,TRUE
"WBGene00003094",44.472383948379,-1.88403770129815,0.328015242471122,-5.74375046447427,9.26022233054956e-09,2.05169817898259e-08,TRUE,TRUE
"WBGene00003096",1818.77821034337,0.651220572659586,0.0564139476803249,11.5436093277817,7.95171653495969e-31,2.80143039366602e-30,TRUE,FALSE
"WBGene00003097",1608.00527516255,-1.17428479245129,0.0592313540534344,-19.8253916564516,1.79776243827272e-87,1.0717724153277e-86,TRUE,TRUE
"WBGene00003099",3018.01917803677,-1.84440808515266,0.0498428557861541,-37.0044624462513,9.70701296160995e-300,2.17013699349184e-298,TRUE,TRUE
"WBGene00003102",36.0925638022202,1.61199039730928,0.365696864888631,4.40799621785161,1.04331366704546e-05,2.04621901194218e-05,TRUE,FALSE
"WBGene00003107",68.0758771268971,-1.71274094351573,0.249593243998918,-6.86212862205179,6.78419355102649e-12,1.6568254209741e-11,TRUE,TRUE
"WBGene00003111",203.606536876674,-0.930973495575118,0.143145918749889,-6.50366775179778,7.83849201443266e-11,1.85189330728839e-10,TRUE,TRUE
"WBGene00003119",2343.16627878505,0.192475116800703,0.0512509304541623,3.75554385247403,0.000172965471000744,0.000315663862186769,TRUE,FALSE
"WBGene00003123",3469.8624288273,-0.208878600829045,0.0454881993361515,-4.59192942075947,4.39166900658051e-06,8.75625466539748e-06,TRUE,TRUE
"WBGene00003129",883.240428065617,-1.41754254217151,0.0757819134942729,-18.7055522460334,4.46087642513181e-78,2.43810970283862e-77,TRUE,TRUE
"WBGene00003130",2942.15860579511,-2.32906302626987,0.0506585581367768,-45.975707006533,0,0,TRUE,TRUE
"WBGene00003132",3223.23753244833,-0.425508694515027,0.0466882586990096,-9.11382661020196,7.95263549559923e-20,2.34396402440418e-19,TRUE,TRUE
"WBGene00003133",1808.2296052658,-0.91058072463716,0.0553888703520352,-16.4397778624077,9.92821717504958e-61,4.70974004364937e-60,TRUE,TRUE
"WBGene00003134",1218.40568883318,-1.41713677033591,0.066483667667739,-21.3155624538984,8.14232111839942e-101,5.43209137470361e-100,TRUE,TRUE
"WBGene00003136",3439.44876996894,0.701578815407797,0.0442941074175373,15.8391004201616,1.67195591501878e-56,7.68843622628439e-56,TRUE,FALSE
"WBGene00003142",903.683274542902,-1.23174485299704,0.0734035245416276,-16.7804592584449,3.39202681916156e-63,1.64626890541986e-62,TRUE,TRUE
"WBGene00003143",178.900407393976,2.17753289222679,0.165844409045309,13.129974683873,2.21730640591005e-39,8.66109556137543e-39,TRUE,FALSE
"WBGene00003144",1598.00834759419,-3.50410273974836,0.0743279477202741,-47.1438112745385,0,0,TRUE,TRUE
"WBGene00003148",2654.24111716069,-0.78728069113886,0.0456290739394128,-17.2539265684907,1.04546594681633e-66,5.23729842010614e-66,TRUE,TRUE
"WBGene00003149",225.863436571169,-1.334496705631,0.137147205841091,-9.73039660157021,2.23718986303173e-22,6.94454135474325e-22,TRUE,TRUE
"WBGene00003150",4865.0321837871,-1.23117860458904,0.0380184116141453,-32.3837465143063,4.64900373366696e-230,6.85605708512358e-229,TRUE,TRUE
"WBGene00003151",805.860344940574,-2.99184301789895,0.0929784807543599,-32.1778006440341,3.60873516197503e-227,5.23017720199347e-226,TRUE,TRUE
"WBGene00003153",1820.48597331652,-3.12965554953391,0.0687205671963495,-45.5417595811137,0,0,TRUE,TRUE
